fitPtX 	 fitPtY 	 fitPtZ 	 LeftPupil_X 	 LeftPupil_Y 	 RightPupil_X 	 RightPupil_Y 
1659.779440	128.454324	2713.458383	185.545371	131.731398	222.737742	96.646949
1672.969780	126.186675	2719.839211	186.083743	131.635930	223.096847	96.601324
1683.570428	124.501438	2723.976026	186.582775	131.556072	223.450816	96.580707
1694.370501	121.776804	2728.235384	187.081807	131.476213	223.804785	96.560089
1703.438247	119.078912	2730.951093	187.546353	131.398474	224.146195	96.550804
1712.422956	116.105782	2733.935757	188.010899	131.320735	224.487604	96.541518
1721.694661	112.684436	2737.027926	188.465207	131.233811	224.815700	96.531051
1730.907132	109.753229	2740.168508	188.919514	131.146887	225.143796	96.520583
1738.916375	106.494099	2742.667035	189.378202	131.033583	225.482342	96.499752
1747.366018	102.715359	2744.779541	189.836890	130.920279	225.820889	96.478920
1750.776172	98.029155	2743.729528	190.291962	130.760795	226.196154	96.442667
1754.730418	92.300475	2742.244039	190.747034	130.601310	226.571418	96.406414
1753.682811	85.426509	2737.341093	191.179373	130.393415	226.966132	96.358383
1752.661895	79.022424	2732.314141	191.611713	130.185521	227.360846	96.310351
1750.585809	71.934895	2726.929084	191.994162	129.952465	227.713347	96.261926
1748.412517	65.519817	2721.734506	192.376612	129.719410	228.065847	96.213501
1749.729245	61.991789	2720.178629	192.674906	129.496807	228.299366	96.173901
1751.842176	56.336225	2718.074889	192.973200	129.274204	228.532884	96.134300
1762.828786	51.798912	2723.154960	193.181257	129.093874	228.597960	96.105333
1773.667117	47.210987	2728.730695	193.389314	128.913545	228.663036	96.076366
1793.861633	44.976334	2740.869283	193.551184	128.781830	228.601805	96.061393
1814.122116	42.489517	2753.479509	193.713053	128.650116	228.540574	96.046421
1835.313241	39.818693	2767.118462	193.870183	128.533578	228.469139	96.052365
1856.940465	37.298403	2780.680361	194.027312	128.417040	228.397704	96.058310
1872.036081	33.801109	2789.383085	194.189399	128.274007	228.392071	96.077024
1887.736832	29.674813	2797.689202	194.351486	128.130975	228.386439	96.095739
1899.276136	24.424106	2802.986878	194.553461	127.955640	228.453762	96.099512
1911.119076	18.605671	2808.206615	194.755436	127.780306	228.521085	96.103286
1924.085694	11.416158	2815.545875	195.061632	127.597173	228.669049	96.067918
1937.532549	3.704884	2822.537753	195.367828	127.414041	228.817013	96.032550
1951.240401	-5.081496	2829.892875	195.783500	127.241809	229.065273	95.957127
1965.106677	-14.720403	2837.252267	196.199172	127.069577	229.313534	95.881703
1972.872429	-25.866044	2839.937260	196.643235	126.903291	229.646150	95.791163
1980.492789	-37.202650	2842.872880	197.087297	126.737004	229.978765	95.700623
1979.859173	-49.179398	2840.683015	197.481912	126.563290	230.336783	95.630536
1979.212180	-62.181591	2838.434828	197.876527	126.389576	230.694800	95.560448
1977.456178	-73.053948	2835.151259	198.228378	126.216400	231.025033	95.527923
1975.391832	-85.580744	2832.406937	198.580230	126.043224	231.355265	95.495398
1979.690736	-98.393582	2833.573043	198.951840	125.904061	231.654664	95.485936
1983.859972	-109.912337	2834.808980	199.323450	125.764897	231.954062	95.476474
1993.396393	-120.393064	2840.489014	199.742950	125.689981	232.255033	95.468507
2003.302842	-131.834308	2845.565990	200.162451	125.615065	232.556004	95.460540
2012.878775	-143.641465	2850.362372	200.586302	125.606166	232.872046	95.456574
2022.274836	-156.346358	2855.283315	201.010154	125.597267	233.188088	95.452608
2027.910805	-169.068763	2857.838113	201.383973	125.631039	233.496188	95.473217
2033.273488	-181.607033	2860.644125	201.757793	125.664811	233.804289	95.493826
2037.552183	-195.432208	2862.112951	202.084902	125.713557	234.084219	95.545986
2041.493975	-208.714885	2863.885404	202.412011	125.762303	234.364149	95.598146
2045.901175	-221.792997	2865.647599	202.723364	125.802947	234.626035	95.663733
2049.906040	-235.782288	2867.879348	203.034717	125.843592	234.887921	95.729319
2051.719962	-250.446920	2869.078041	203.332315	125.857849	235.149454	95.785249
2053.325984	-265.408808	2870.363028	203.629912	125.872107	235.410987	95.841180
2053.801809	-281.244816	2869.928555	203.919086	125.861777	235.673005	95.878290
2054.309913	-296.315220	2869.307239	204.208259	125.851447	235.935023	95.915401
2058.402434	-311.642616	2871.338957	204.537049	125.844465	236.200485	95.936541
2062.307593	-326.676244	2873.564272	204.865839	125.837482	236.465947	95.957681
2071.803589	-342.604664	2878.487241	205.270135	125.857596	236.759739	95.978005
2081.325866	-359.222581	2883.097763	205.674432	125.877710	237.053531	95.998329
2091.278520	-379.058703	2886.658188	206.125498	125.914406	237.394067	96.053100
2100.879110	-396.487171	2891.014138	206.576564	125.951102	237.734604	96.107871
2108.192612	-413.927550	2891.780391	207.032002	125.969233	238.110328	96.237482
2115.217454	-431.374684	2892.797203	207.487440	125.987363	238.486052	96.367093
2121.067846	-450.139078	2893.171078	207.958205	125.960152	238.887325	96.577167
2127.122912	-468.167293	2893.573168	208.428969	125.932941	239.288598	96.787241
2133.942658	-485.266495	2894.028410	208.949450	125.862194	239.732749	97.029006
2141.457868	-502.301391	2893.724831	209.469931	125.791447	240.176900	97.270772
2146.065701	-520.600042	2891.446421	210.016271	125.699397	240.663829	97.484362
2151.010251	-537.683878	2889.274590	210.562610	125.607346	241.150757	97.697951
2149.451248	-553.293794	2883.870539	211.027069	125.512058	241.607719	97.875221
2148.404112	-567.995906	2878.173150	211.491528	125.416771	242.064682	98.052490
2141.876409	-582.717975	2870.535639	211.758682	125.323526	242.377553	98.228840
2135.439089	-596.465988	2863.292485	212.025837	125.230282	242.690424	98.405190
2131.382319	-610.846823	2857.553877	212.098085	125.144609	242.807155	98.599064
2128.113180	-622.226619	2851.954010	212.170333	125.058936	242.923886	98.792939
2132.052027	-637.445267	2854.434219	212.185179	124.988280	242.913801	98.983160
2135.671649	-653.436403	2857.292767	212.200024	124.917624	242.903717	99.173381
2146.067989	-670.815969	2864.645339	212.282675	124.851470	242.895686	99.329393
2157.761072	-686.071417	2871.079520	212.365327	124.785315	242.887655	99.485405
2164.429471	-703.335616	2876.530719	212.496929	124.692195	242.946329	99.601265
2170.590621	-722.178202	2882.218842	212.628532	124.599075	243.005003	99.717124
2165.220729	-737.902347	2880.630831	212.679608	124.454893	243.076996	99.808886
2160.287980	-754.726756	2877.748895	212.730685	124.310710	243.148989	99.900649
2143.923063	-765.535886	2872.909019	212.597453	124.116308	243.126157	99.971596
2127.830513	-777.733362	2867.042231	212.464221	123.921906	243.103325	100.042544
2112.354843	-788.248043	2861.002479	212.161648	123.693886	242.915942	100.068794
2098.259349	-798.801743	2853.005112	211.859075	123.465866	242.728560	100.095043
2090.591629	-812.411883	2856.478569	211.489822	123.232147	242.386633	100.070434
2083.147303	-825.697974	2859.779282	211.120570	122.998429	242.044706	100.045824
2087.488142	-841.052995	2868.468908	210.772136	122.799998	241.634477	100.024497
2091.999151	-855.163197	2877.540393	210.423701	122.601568	241.224249	100.003170
2095.856372	-873.858338	2886.412166	210.105269	122.464638	240.849438	100.048682
2098.600081	-892.120150	2896.917325	209.786838	122.327709	240.474628	100.094195
2094.423872	-905.767891	2900.961901	209.454082	122.230689	240.167422	100.197495
2091.061722	-920.084597	2903.261171	209.121327	122.133668	239.860216	100.300794
2078.797662	-928.346185	2901.049505	208.744059	122.025420	239.586714	100.397345
2064.581108	-942.815590	2897.543394	208.366792	121.917172	239.313213	100.493896
2047.087904	-950.072562	2890.608350	207.965972	121.764607	239.055431	100.544774
2028.956746	-957.237239	2884.528329	207.565152	121.612042	238.797649	100.595653
2009.804109	-965.511470	2877.714359	207.195649	121.424887	238.569454	100.614456
1993.342587	-970.787125	2869.204747	206.826146	121.237731	238.341260	100.633260
1977.183928	-980.636056	2865.044641	206.526952	121.055700	238.148281	100.647724
1963.029708	-988.717575	2859.366148	206.227758	120.873670	237.955303	100.662189
1953.620500	-998.603504	2854.483357	205.987004	120.725994	237.783390	100.678213
1940.154402	-1010.455893	2853.795595	205.746249	120.578318	237.611476	100.694237
1930.008907	-1019.492688	2852.594130	205.519604	120.454608	237.440831	100.703371
1921.411235	-1029.646215	2848.304020	205.292959	120.330898	237.270186	100.712504
1911.568103	-1039.717497	2845.525121	205.053959	120.200987	237.087718	100.715020
1907.076802	-1042.349986	2840.820369	204.814958	120.071077	236.905249	100.717536
1898.579425	-1052.676966	2838.741054	204.577153	119.925492	236.715225	100.721248
1891.087257	-1059.950981	2837.442342	204.339348	119.779907	236.525201	100.724960
1879.581138	-1072.576993	2838.293050	204.119217	119.636852	236.349283	100.732646
1876.419968	-1077.351189	2833.899314	203.899086	119.493797	236.173366	100.740331
1864.172919	-1083.541308	2832.217614	203.673740	119.372227	236.023423	100.748821
1852.569312	-1091.328548	2828.338471	203.448394	119.250657	235.873480	100.757311
1838.482126	-1094.163756	2818.466032	203.182347	119.148051	235.734005	100.761076
1824.329292	-1095.511091	2809.960297	202.916299	119.045446	235.594530	100.764842
1803.049197	-1099.373191	2801.179761	202.614760	118.941886	235.450009	100.761936
1785.110185	-1099.943383	2790.784148	202.313221	118.838326	235.305489	100.759031
1767.903778	-1099.222956	2781.295834	202.008604	118.714601	235.158772	100.760570
1749.369632	-1099.220738	2772.949152	201.703987	118.590876	235.012054	100.762110
1739.819885	-1095.417608	2760.666639	201.407340	118.440546	234.865805	100.788780
1727.068417	-1093.972131	2750.994106	201.110694	118.290216	234.719556	100.815450
1710.043441	-1097.864625	2746.568696	200.814451	118.121574	234.571522	100.881044
1697.472513	-1098.933400	2739.049419	200.518208	117.952932	234.423488	100.946638
1688.017285	-1099.487252	2730.980930	200.224724	117.784849	234.277699	101.046200
1678.080555	-1100.223808	2723.757933	199.931240	117.616766	234.131910	101.145762
1668.300294	-1101.934193	2718.425083	199.655346	117.467920	233.993609	101.259153
1660.557273	-1103.546166	2710.939273	199.379451	117.319073	233.855309	101.372544
1652.601667	-1107.954910	2707.216747	199.152464	117.194188	233.737072	101.485600
1645.798970	-1111.796791	2702.761316	198.925478	117.069303	233.618835	101.598656
1646.615341	-1113.643287	2697.605220	198.812729	116.956878	233.587238	101.737947
1639.440731	-1122.491200	2696.738021	198.699980	116.844453	233.555642	101.877238
1637.796761	-1127.702170	2693.897171	198.792677	116.732925	233.756683	102.131322
1636.408083	-1132.348791	2691.888876	198.885375	116.621397	233.957724	102.385406
1633.453692	-1137.268609	2685.970685	199.218085	116.520774	234.483726	102.817915
1634.230226	-1139.691139	2679.241190	199.550795	116.420151	235.009729	103.250424
1631.122696	-1142.053939	2672.579413	199.993776	116.357298	235.690768	103.750476
1625.000791	-1147.947460	2668.491679	200.436757	116.294446	236.371807	104.250527
1621.700058	-1151.685063	2662.834534	200.769512	116.276694	236.878995	104.603664
1616.737479	-1156.083705	2659.524316	201.102267	116.258942	237.386184	104.956802
1610.279392	-1162.382615	2658.616825	201.232077	116.264632	237.582020	105.085579
1605.388682	-1167.260239	2657.218117	201.361886	116.270322	237.777856	105.214356
1600.108745	-1173.001310	2657.240677	201.361671	116.278488	237.777673	105.209574
1595.017820	-1178.893553	2656.787095	201.361457	116.286654	237.777490	105.204791
1594.527697	-1182.465083	2653.318270	201.327451	116.290892	237.730350	105.171812
1589.567968	-1188.441309	2653.203712	201.293445	116.295131	237.683211	105.138833
1580.475979	-1197.057266	2655.549961	201.268548	116.295656	237.652952	105.120945
1578.978349	-1200.899505	2652.960645	201.243651	116.296182	237.622694	105.103058
1574.617247	-1207.304714	2652.673986	201.237521	116.292876	237.612279	105.099609
1570.789834	-1213.277245	2652.075983	201.231390	116.289570	237.601864	105.096161
1567.648288	-1220.582019	2653.533894	201.252549	116.281232	237.599426	105.091702
1561.304101	-1229.508550	2657.259696	201.273708	116.272894	237.596988	105.087244
1559.186941	-1238.821238	2660.432242	201.332537	116.263495	237.601987	105.069405
1557.041560	-1248.845944	2662.869808	201.391365	116.254096	237.606987	105.051567
1555.878135	-1258.723036	2665.324914	201.482540	116.249189	237.634545	105.028087
1554.245153	-1268.442422	2668.486637	201.573716	116.244282	237.662103	105.004608
1552.936819	-1275.619596	2670.913705	201.681745	116.234499	237.730604	105.003985
1551.159836	-1283.247641	2673.386191	201.789775	116.224717	237.799105	105.003362
1548.980008	-1290.361865	2673.557021	201.906261	116.196718	237.912196	105.041373
1545.562391	-1297.778759	2674.822623	202.022747	116.168718	238.025286	105.079384
1540.175578	-1304.515462	2675.771827	202.134906	116.130359	238.163058	105.143108
1535.721795	-1310.544087	2676.416731	202.247065	116.092000	238.300831	105.206832
1531.430688	-1314.605109	2674.858465	202.328477	116.059053	238.429252	105.276922
1528.064824	-1317.942553	2673.043194	202.409890	116.026105	238.557673	105.347012
1523.220200	-1319.469407	2670.483139	202.439982	115.995959	238.653176	105.411161
1517.503244	-1321.545217	2668.338677	202.470074	115.965814	238.748680	105.475309
1511.049407	-1321.474378	2664.292565	202.453166	115.923136	238.817546	105.523754
1504.381946	-1321.751944	2660.227809	202.436258	115.880459	238.886411	105.572199
1496.683029	-1319.313104	2654.472256	202.401161	115.817590	238.958535	105.596842
1487.361275	-1317.508778	2650.044347	202.366064	115.754720	239.030658	105.621486
1477.431630	-1313.190661	2643.973572	202.345182	115.674936	239.135500	105.626562
1467.680625	-1308.923545	2637.813096	202.324301	115.595151	239.240341	105.631639
1458.181060	-1302.648007	2630.151003	202.327717	115.506083	239.388010	105.637497
1448.627154	-1296.343875	2622.865912	202.331134	115.417016	239.535680	105.643356
1438.548318	-1289.681605	2615.050907	202.346601	115.329553	239.713851	105.670760
1429.425555	-1282.950104	2606.577076	202.362069	115.242090	239.892022	105.698163
1420.026602	-1276.547370	2599.114385	202.375892	115.165873	240.077174	105.754554
1410.552392	-1270.423653	2591.780032	202.389714	115.089657	240.262326	105.810944
1402.724813	-1264.827308	2585.058502	202.390459	115.024259	240.432136	105.892242
1395.076732	-1259.133673	2578.669659	202.391203	114.958862	240.601946	105.973540
1388.303877	-1253.463478	2572.975390	202.356625	114.895476	240.738953	106.069587
1382.052097	-1247.794145	2567.142894	202.322048	114.832090	240.875960	106.165633
1376.288273	-1241.116842	2560.443953	202.230151	114.772158	240.968039	106.265538
1369.581755	-1235.180769	2554.384704	202.138254	114.712227	241.060118	106.365442
1362.844161	-1228.970684	2549.072822	202.006156	114.703508	241.103467	106.479971
1356.080897	-1222.887075	2543.961756	201.874059	114.694789	241.146816	106.594499
1350.835492	-1219.941725	2541.636719	201.758939	114.850189	241.150224	106.784066
1346.103990	-1217.252299	2538.527816	201.643818	115.005589	241.153632	106.973633
1343.632023	-1220.060395	2540.144805	201.570672	115.407638	241.130587	107.321322
1341.336960	-1222.578523	2541.885267	201.497526	115.809687	241.107543	107.669010
1341.732190	-1228.790422	2547.876181	201.415719	116.348925	241.062342	108.178051
1342.763035	-1235.038321	2553.097052	201.333912	116.888163	241.017140	108.687091
1346.447637	-1241.901287	2559.208888	201.197316	117.315029	240.954569	109.224073
1350.200182	-1248.831181	2565.250257	201.060720	117.741896	240.891997	109.761055
1354.746233	-1254.560072	2571.059887	200.905407	117.920498	240.830476	110.166644
1359.404381	-1259.841811	2577.494117	200.750095	118.099099	240.768954	110.572232
1363.170747	-1264.971656	2582.637933	200.632638	118.087288	240.725216	110.804211
1367.781491	-1269.550760	2587.785010	200.515181	118.075477	240.681478	111.036191
1369.314941	-1273.668733	2592.860486	200.432439	117.986955	240.652766	111.154898
1371.330757	-1278.109731	2597.189031	200.349697	117.898433	240.624054	111.273606
1372.095344	-1280.626262	2599.589849	200.263864	117.804391	240.594857	111.346143
1372.146351	-1283.414828	2602.509910	200.178030	117.710348	240.565660	111.418679
1371.026929	-1284.855692	2603.592231	200.073064	117.640795	240.527813	111.483949
1370.177521	-1286.134202	2604.720943	199.968098	117.571241	240.489965	111.549219
1369.126884	-1286.731649	2605.065529	199.858340	117.538117	240.452243	111.630596
1367.908668	-1287.197717	2605.897868	199.748582	117.504993	240.414521	111.711972
1366.462297	-1287.447364	2606.460141	199.651578	117.514502	240.394929	111.823268
1365.671768	-1287.459652	2606.636668	199.554574	117.524010	240.375336	111.934564
1364.382805	-1286.356782	2605.915591	199.471602	117.579205	240.384907	112.076779
1363.322986	-1285.202134	2605.083178	199.388630	117.634401	240.394478	112.218994
1360.115400	-1282.980948	2604.169922	199.307532	117.731878	240.422246	112.384092
1357.894402	-1280.651351	2602.441521	199.226434	117.829355	240.450013	112.549189
1355.640840	-1277.770620	2600.005665	199.124999	117.955014	240.464172	112.730680
1352.813898	-1274.883086	2598.299110	199.023565	118.080673	240.478331	112.912171
1350.055172	-1272.404122	2597.797248	198.878307	118.211934	240.447801	113.107251
1348.310759	-1270.053620	2596.125071	198.733048	118.343195	240.417271	113.302332
1347.443768	-1268.547438	2596.338778	198.543185	118.458109	240.334260	113.502589
1346.747124	-1267.110175	2596.337432	198.353321	118.573022	240.251248	113.702847
1347.534724	-1266.477907	2597.343210	198.142816	118.658759	240.133930	113.890463
1347.887490	-1266.008261	2598.671247	197.932312	118.744496	240.016612	114.078078
1349.368634	-1265.766863	2599.413352	197.727737	118.799453	239.893109	114.234468
1350.738154	-1265.385731	2600.465445	197.523162	118.854409	239.769606	114.390857
1350.935626	-1265.024285	2601.650123	197.348445	118.884258	239.663098	114.505206
1351.268860	-1264.539706	2602.853138	197.173727	118.914107	239.556590	114.619554
1351.231624	-1264.138937	2603.330783	197.048329	118.927079	239.481076	114.691193
1350.694953	-1263.613248	2604.468104	196.922931	118.940052	239.405563	114.762832
1349.716636	-1262.740183	2605.459452	196.850326	118.948895	239.366026	114.803167
1349.387625	-1261.912211	2605.780594	196.777722	118.957739	239.326489	114.843502
1348.416991	-1261.036770	2605.775781	196.748507	118.984862	239.319879	114.875817
1347.534984	-1260.738520	2605.014764	196.719292	119.011986	239.313269	114.908131
1345.461144	-1260.037643	2604.759932	196.714922	119.086134	239.328103	114.959822
1343.939964	-1259.177089	2604.137680	196.710552	119.160282	239.342937	115.011514
1342.179877	-1257.678486	2601.957485	196.699173	119.302490	239.360512	115.102974
1340.339648	-1255.673476	2600.462957	196.687795	119.444699	239.378088	115.194433
1337.494077	-1252.324738	2597.920424	196.642669	119.655280	239.384359	115.333477
1335.102301	-1249.066080	2594.840982	196.597544	119.865861	239.390630	115.472521
1332.502727	-1244.729085	2590.941248	196.524144	120.131970	239.387974	115.656701
1329.161180	-1240.410094	2587.841916	196.450745	120.398078	239.385319	115.840880
1325.793492	-1236.168872	2584.785527	196.377229	120.715558	239.384452	116.063072
1322.820016	-1231.784305	2581.535776	196.303713	121.033038	239.383585	116.285263
1319.847197	-1227.981689	2578.709743	196.244336	121.406874	239.384886	116.538529
1317.179729	-1224.224799	2575.563603	196.184959	121.780710	239.386187	116.791795
1314.454535	-1220.789536	2572.695178	196.123393	122.199370	239.375634	117.066778
1311.489756	-1217.361452	2570.144426	196.061827	122.618030	239.365080	117.341761
1308.080225	-1213.238969	2568.333986	195.973380	123.040757	239.329834	117.616993
1305.172314	-1209.285495	2565.894215	195.884932	123.463483	239.294588	117.892225
1302.143188	-1205.123238	2562.403397	195.769204	123.844690	239.239050	118.136380
1299.045761	-1200.812098	2559.214424	195.653477	124.225896	239.183512	118.380536
1295.738064	-1195.651656	2556.264478	195.538747	124.546377	239.126448	118.572270
1291.945439	-1190.776644	2553.584975	195.424018	124.866858	239.069383	118.764004
1288.603472	-1186.699894	2551.183092	195.345487	125.133220	239.027869	118.904732
1285.916845	-1183.002511	2547.723047	195.266956	125.399582	238.986354	119.045459
1284.108823	-1180.692653	2545.517546	195.242498	125.625292	238.966969	119.147095
1282.290360	-1178.132895	2543.653063	195.218041	125.851002	238.947584	119.248730
1280.659503	-1176.469896	2542.712269	195.236260	126.047982	238.947421	119.316997
1280.032837	-1174.646840	2540.992274	195.254479	126.244962	238.947258	119.385264
1278.944175	-1172.520818	2539.163017	195.285353	126.425716	238.954065	119.426794
1278.441689	-1170.561487	2536.655509	195.316226	126.606470	238.960872	119.468325
1277.437668	-1167.772645	2534.703637	195.335326	126.785314	238.958115	119.502930
1275.283449	-1164.668608	2534.444968	195.354426	126.964157	238.955357	119.537536
1273.811350	-1161.945449	2533.932041	195.355561	127.156157	238.936803	119.589908
1271.842829	-1159.200346	2534.045159	195.356696	127.348157	238.918250	119.642280
1270.556414	-1156.609867	2534.089489	195.342857	127.568630	238.892471	119.730767
1268.994530	-1153.864948	2534.645782	195.329018	127.789103	238.866691	119.819255
1267.758704	-1150.615985	2533.847493	195.295367	128.051062	238.843537	119.953042
1266.995688	-1147.399032	2532.583692	195.261716	128.313022	238.820383	120.086828
1265.143057	-1142.646862	2530.271591	195.192652	128.619309	238.794902	120.262704
1262.902047	-1138.051325	2528.281586	195.123588	128.925596	238.769421	120.438580
1260.085796	-1133.099851	2525.480155	195.008416	129.256273	238.718465	120.643202
1257.512114	-1128.100131	2522.592534	194.893243	129.586949	238.667510	120.847823
1256.618396	-1124.203186	2521.016572	194.736835	129.905889	238.566625	121.068784
1256.407391	-1120.229574	2518.847606	194.580427	130.224829	238.465740	121.289746
1259.022811	-1118.370703	2518.597736	194.395098	130.512785	238.312906	121.519963
1260.963881	-1116.354726	2519.240823	194.209769	130.800742	238.160073	121.750180
1263.964940	-1116.483455	2520.981856	194.014231	131.062243	237.980040	121.978266
1267.505260	-1115.880893	2522.852680	193.818693	131.323743	237.800006	122.206352
1270.251613	-1116.478912	2526.237262	193.643708	131.560186	237.623371	122.410582
1273.227472	-1117.087328	2529.367240	193.468723	131.796628	237.446737	122.614812
1276.780857	-1118.034175	2532.562399	193.329257	131.999464	237.284477	122.775413
1280.385296	-1119.024762	2535.692409	193.189792	132.202299	237.122217	122.936014
1284.108331	-1119.764291	2537.767401	193.055367	132.365660	236.959218	123.051167
1286.456111	-1120.823504	2540.987853	192.920943	132.529021	236.796219	123.166320
1289.263554	-1120.797302	2542.054806	192.743915	132.655131	236.605234	123.253054
1291.391275	-1120.958829	2543.702635	192.566888	132.781242	236.414250	123.339789
1292.976933	-1120.582269	2544.945404	192.319491	132.885059	236.169997	123.422761
1294.239606	-1120.122683	2546.633938	192.072095	132.988877	235.925744	123.505734
1296.658924	-1119.612708	2547.413197	191.735698	133.095150	235.602505	123.604981
1298.522120	-1118.876083	2549.007013	191.399301	133.201422	235.279266	123.704228
1302.000884	-1119.362733	2551.735602	190.973797	133.316883	234.853216	123.822678
1306.242784	-1119.078820	2554.410825	190.548294	133.432344	234.427167	123.941129
1315.951730	-1124.469490	2561.929303	190.135620	133.517237	233.920768	124.045967
1325.866777	-1129.545743	2569.667098	189.722947	133.602130	233.414369	124.150806
1344.764602	-1146.830246	2588.276005	189.563042	133.579379	232.953428	124.164404
1364.164699	-1164.294667	2607.130043	189.403138	133.556628	232.492488	124.178002
1391.621716	-1193.317510	2634.603461	189.677068	133.378468	232.259601	124.021578
1419.215125	-1223.710819	2662.802042	189.950999	133.200308	232.026714	123.865154
1441.909422	-1250.843071	2687.463471	190.486302	132.932448	232.067745	123.555894
1466.085714	-1278.097492	2712.249951	191.021605	132.664589	232.108775	123.246633
1472.858518	-1287.680853	2721.025772	191.392071	132.454853	232.232729	122.921967
1481.396462	-1296.785187	2728.732819	191.762537	132.245118	232.356684	122.597301
1477.315081	-1289.975591	2722.793089	191.752193	132.177209	232.339061	122.380478
1473.319957	-1283.080812	2716.961425	191.741849	132.109301	232.321438	122.163656
1467.744598	-1272.701448	2709.280414	191.488889	132.143516	232.127702	122.051711
1461.828971	-1262.687160	2701.743228	191.235929	132.177731	231.933965	121.939766
1459.005899	-1256.894307	2698.673298	190.952911	132.227728	231.664519	121.861555
1457.219644	-1251.046790	2694.606124	190.669893	132.277725	231.395072	121.783345
1459.595190	-1248.537574	2693.814973	190.448429	132.290600	231.130966	121.684626
1462.151896	-1245.859471	2693.072932	190.226964	132.303476	230.866859	121.585907
1465.989354	-1244.418426	2693.466364	190.069657	132.281595	230.633111	121.440718
1469.655131	-1242.870520	2694.293555	189.912349	132.259714	230.399364	121.295529
1472.010916	-1241.169388	2694.313948	189.803905	132.237465	230.204872	121.107608
1473.872403	-1239.239088	2695.283909	189.695461	132.215216	230.010379	120.919687
1473.906747	-1235.581350	2694.298483	189.621068	132.219062	229.867042	120.723184
1474.309044	-1231.707965	2693.376899	189.546674	132.222908	229.723705	120.526681
1473.904419	-1225.757391	2690.881688	189.488058	132.250761	229.624695	120.355064
1473.480642	-1220.082068	2688.259796	189.429442	132.278615	229.525685	120.183446
1474.295410	-1214.724367	2685.502599	189.372870	132.310807	229.433299	120.039628
1474.983480	-1209.214634	2683.160962	189.316297	132.342999	229.340913	119.895809
1477.444761	-1206.680125	2683.951029	189.264846	132.364148	229.221901	119.760457
1480.403068	-1203.696528	2684.835999	189.213395	132.385296	229.102889	119.625104
1486.448085	-1202.848445	2686.920761	189.182957	132.390855	228.971620	119.480015
1492.958836	-1201.162931	2689.444429	189.152520	132.396414	228.840351	119.334926
1498.799169	-1198.229558	2690.506902	189.143862	132.387071	228.743889	119.174403
1503.992873	-1195.568886	2692.106159	189.135204	132.377729	228.647427	119.013880
1504.917142	-1189.184380	2690.057889	189.117702	132.361863	228.598910	118.846483
1505.346661	-1182.782522	2688.682125	189.100199	132.345998	228.550393	118.679086
1503.369746	-1173.655848	2684.879822	189.038042	132.340123	228.497111	118.519570
1503.102207	-1162.917709	2680.827289	188.975885	132.334249	228.443828	118.360054
1503.943862	-1154.903327	2678.305638	188.864125	132.346289	228.320468	118.217650
1503.966705	-1147.726081	2675.965857	188.752366	132.358329	228.197107	118.075246
1508.996494	-1144.425428	2677.301853	188.615882	132.377175	227.994906	117.952702
1513.875380	-1141.071349	2678.987159	188.479398	132.396021	227.792704	117.830159
1521.720840	-1138.895552	2683.347898	188.328353	132.405057	227.552137	117.726891
1530.451517	-1136.468939	2686.960362	188.177309	132.414094	227.311569	117.623622
1537.303974	-1132.321996	2689.441452	187.980298	132.412536	227.057538	117.536195
1544.259963	-1128.283760	2691.753428	187.783287	132.410978	226.803508	117.448767
1548.062510	-1121.452677	2692.452131	187.513480	132.421541	226.518783	117.374376
1552.125669	-1114.584101	2692.821706	187.243674	132.432104	226.234059	117.299986
1555.837021	-1108.290784	2694.119931	186.934699	132.486425	225.904809	117.240085
1559.985768	-1101.736025	2695.155730	186.625724	132.540745	225.575559	117.180184
1566.732301	-1098.055566	2698.365749	186.343104	132.652769	225.235024	117.142545
1571.843652	-1095.245386	2702.750216	186.060484	132.764794	224.894489	117.104905
1578.493394	-1093.134750	2707.339313	185.826329	132.917461	224.595792	117.101844
1585.735288	-1090.227367	2712.104229	185.592174	133.070128	224.297094	117.098783
1592.325973	-1085.153004	2713.942055	185.376586	133.234925	224.055245	117.136179
1598.991527	-1080.093275	2715.676421	185.160997	133.399723	223.813397	117.173575
1603.334435	-1073.662825	2716.065553	184.939934	133.563733	223.600003	117.239115
1607.266031	-1067.782349	2716.586183	184.718871	133.727744	223.386609	117.304655
1612.101410	-1061.114141	2716.933680	184.500824	133.888501	223.176146	117.371001
1616.765841	-1055.173517	2716.744634	184.282777	134.049258	222.965683	117.437346
1621.423221	-1049.635014	2717.401093	184.081727	134.195253	222.760794	117.481990
1626.707595	-1043.458309	2717.844384	183.880677	134.341248	222.555905	117.526634
1631.702242	-1036.522859	2717.303208	183.690735	134.454827	222.366028	117.545253
1635.360221	-1030.307476	2717.761042	183.500793	134.568405	222.176151	117.563872
1638.078132	-1022.244760	2717.326259	183.304542	134.644546	221.993791	117.561556
1641.097997	-1014.261450	2716.472601	183.108292	134.720687	221.811431	117.559239
1643.391202	-1006.499789	2715.452482	182.902178	134.772347	221.620307	117.540228
1646.654940	-997.743331	2713.988603	182.696065	134.824007	221.429184	117.521217
1673.392680	-941.213139	2720.319413	182.492092	134.868776	221.223682	117.491815
1676.745608	-933.649271	2720.425166	182.288118	134.913546	221.018181	117.462414
